product_id,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,user_name,review_id,review_title,review_content
B08HV83HL3,2049.0,2199.0,7.0,4.3,178912.0,AE2EO67O5G5BPFX5QGUUBOF22LQQ,SUBHASH,R3MSIMI8U7QZXJ,👍,Happy with the product
B08HV83HL3,2049.0,2199.0,7.0,4.3,178912.0,AF7GDUMJMOA6YGT4OT7X2KWFRH4A,Masthan,R339F0FNSVUUP1,Performance is OK,But it’s very heavy
B08HV83HL3,2049.0,2199.0,7.0,4.3,178912.0,AF4VQ3FUD2OLAGRSLKACCEMSMJCQ,Dipak Sutrdhar,R1X6T4WG7148OB,Very Slim & easy to carry,Day by day battery life is reducing. Remaining parameters are good.
B08HV83HL3,2049.0,2199.0,7.0,4.3,178912.0,AHVGJKIR6HAOI5KIYL2BC52ROWEA,Nitin,R1Y9VHIT18ERYP,Decent product,Slim & easy to carry for Travelling & very good looking
B08HV83HL3,2049.0,2199.0,7.0,4.3,178912.0,AGUJFMAHKPIMDPBVFWG3LBGVLF4Q,pushkraj_4_ever,R32RBHMK1ESFTN,GOAT,I'm very satisfied with this product overall Good
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Vaishnavi,RKU0JLLNRC05S,If you leave it only to make calls or receive calls,I have been using this phone for two months. According to the price range
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,Rahul meja,RIQJOO5ZR8L0X, then it is a completely useless phone.,the battery backup and screen quality of the phone are good. According to this range
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,Talo Mosuom,R300Z83BCAV2UK,Readmi a 1,the camera is also fine. If we look at the performance
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,Subodh kumar,R130ME1NWGGCRX,Budget friendly phone.,then it is not useless at all
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AE6PRC54EJZUTOB4OST65EPVDWIQ,Sayan Bhowmick,R2VNU6Q8UC18QX,Hi,but it is okay. I did not face any problem in calling. The phone starts lagging a lot while browsing or using shopping apps. If I give my opinion then this phone is good for parents.... If you want to buy this phone
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,Mayank Singh Solanki,R287H4PDFLWV5,Budget phone,then you should compare it with Poco C31
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,Nagendran,RITJUD5WP59UI,Good for the price. But ANDROID 12 is actually GO Edition.,for now there is not much difference in the price.
B0BBN4DZBD,6499.0,8999.0,28.0,4.0,7807.0,AH6I4SYUVW5GTDLCBTUE5673SHFQ,Kiran Garud,R3DKMHIJGPJH5H,Good budget phone,All is well but sim slot 🎰 damage
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AEREO7C5GLYYYV6YXK7X4UCCQTJQ,ASR,R128LZ0DN2NZBZ,Really a Good Buy in this price range in 2022,Verdict : A Solid buy for this price segment in 2022 (and even for early 2023)There are 2 reviews in this section. Review 1 is 30 days after purchase (Typos in the Review 1 has rectified now) and Review 2 is 15 days post Android 13 beta update. These reviews are based on my own personal experience of the device purchased here in Amazon on 1 August 2022.Before OOS 13 update
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,Amazon user,R3LFQ7EDHZ6DKM,Expected better Battery,5G (only for Jio) was enabled via another update. 5G is still not available in my region. Hence
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AFIKGABHNR4JSITY4CNM6TMO54EA,Rama Rao,RUSJFUV64DPWM,Over-all a very balanced product.,5G related parameters are not covered in this review.Review 2: After about 15 days of Oxygen OS 13 Beta update (Android 13):(Update received on 1 Dec 2023).Note: After the beta update
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AGBIS5BRLLI652XO3V53YOJMZXXA,ANIKET,R3LHNY1FJU5Z62,Good,there were;No Heating related issues.No fast battery drain.No change in the Charging time.No annoying bugs.No change in camera performance.Beta update is mostly like a Stable update.OOS 13 (Android 13) update review:Delighters:> No new apps added. Absolutely NOT.> System storage consumption remains the same (13.2 GB).> Animations are more fluidic.> More customization UI features added. (Scout widgets in home screen
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,NAGA SHANKAR.K,RYD25TMDIWVXF,Temper glasses not istalle properly,Enlarged folder & lot more.)> Daily data usage is available in the notification panel and need not be reset daily unlike earlier.> Slight improvement in the Front Ambient light sensor.> Ability to play videos in the background & screen OFF as well (even for YouTube)  (Really a welcoming & longing feature
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AHNV3R7QZYE5QVEV7QEEBFO37HTA,pawan k.,R22G4CIX0JF8CT,It's 8 gb not working like 12gb,which other brand UIs have not or only with screen OFF)> Stand-by battery life has improved substantially.Disappointers:> Brightness at lowest level is brighter than before.> No improvement in Sound levels. Still initial 40% is too silent.> No Dolby Atomos (which was mentioned for OOS 13). Perhaps
B0B3CPQ5PF,28999.0,28999.0,0.0,4.3,17415.0,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA,Ravi,R3KZ4E667WBY58,Apart from battery and sound quality,to wait for Stable update.> Auto brightness latency is higher than earlier. Response time is tad increased.> Haptics have become tighter than earlier
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AEREO7C5GLYYYV6YXK7X4UCCQTJQ,ASR,R128LZ0DN2NZBZ,Really a Good Buy in this price range in 2022,Verdict : A Solid buy for this price segment in 2022 (and even for early 2023)There are 2 reviews in this section. Review 1 is 30 days after purchase (Typos in the Review 1 has rectified now) and Review 2 is 15 days post Android 13 beta update. These reviews are based on my own personal experience of the device purchased here in Amazon on 1 August 2022.Before OOS 13 update
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,Amazon user,R3LFQ7EDHZ6DKM,Expected better Battery,5G (only for Jio) was enabled via another update. 5G is still not available in my region. Hence
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AFIKGABHNR4JSITY4CNM6TMO54EA,Rama Rao,RUSJFUV64DPWM,Over-all a very balanced product.,5G related parameters are not covered in this review.Review 2: After about 15 days of Oxygen OS 13 Beta update (Android 13):(Update received on 1 Dec 2023).Note: After the beta update
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AGBIS5BRLLI652XO3V53YOJMZXXA,ANIKET,R3LHNY1FJU5Z62,Good,there were;No Heating related issues.No fast battery drain.No change in the Charging time.No annoying bugs.No change in camera performance.Beta update is mostly like a Stable update.OOS 13 (Android 13) update review:Delighters:> No new apps added. Absolutely NOT.> System storage consumption remains the same (13.2 GB).> Animations are more fluidic.> More customization UI features added. (Scout widgets in home screen
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,NAGA SHANKAR.K,RYD25TMDIWVXF,Temper glasses not istalle properly,Enlarged folder & lot more.)> Daily data usage is available in the notification panel and need not be reset daily unlike earlier.> Slight improvement in the Front Ambient light sensor.> Ability to play videos in the background & screen OFF as well (even for YouTube)  (Really a welcoming & longing feature
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AHNV3R7QZYE5QVEV7QEEBFO37HTA,pawan k.,R22G4CIX0JF8CT,It's 8 gb not working like 12gb,which other brand UIs have not or only with screen OFF)> Stand-by battery life has improved substantially.Disappointers:> Brightness at lowest level is brighter than before.> No improvement in Sound levels. Still initial 40% is too silent.> No Dolby Atomos (which was mentioned for OOS 13). Perhaps
B0B3CQBRB4,28999.0,28999.0,0.0,4.3,17415.0,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA,Ravi,R3KZ4E667WBY58,Apart from battery and sound quality,to wait for Stable update.> Auto brightness latency is higher than earlier. Response time is tad increased.> Haptics have become tighter than earlier
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Vaishnavi,RKU0JLLNRC05S,If you leave it only to make calls or receive calls,I have been using this phone for two months. According to the price range
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,Rahul meja,RIQJOO5ZR8L0X, then it is a completely useless phone.,the battery backup and screen quality of the phone are good. According to this range
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,Talo Mosuom,R300Z83BCAV2UK,Readmi a 1,the camera is also fine. If we look at the performance
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,Subodh kumar,R130ME1NWGGCRX,Budget friendly phone.,then it is not useless at all
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AE6PRC54EJZUTOB4OST65EPVDWIQ,Sayan Bhowmick,R2VNU6Q8UC18QX,Hi,but it is okay. I did not face any problem in calling. The phone starts lagging a lot while browsing or using shopping apps. If I give my opinion then this phone is good for parents.... If you want to buy this phone
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,Mayank Singh Solanki,R287H4PDFLWV5,Budget phone,then you should compare it with Poco C31
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,Nagendran,RITJUD5WP59UI,Good for the price. But ANDROID 12 is actually GO Edition.,for now there is not much difference in the price.
B0BBN56J5H,6499.0,8999.0,28.0,4.0,7807.0,AH6I4SYUVW5GTDLCBTUE5673SHFQ,Kiran Garud,R3DKMHIJGPJH5H,Good budget phone,All is well but sim slot 🎰 damage
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Vaishnavi,RKU0JLLNRC05S,If you leave it only to make calls or receive calls,I have been using this phone for two months. According to the price range
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,Rahul meja,RIQJOO5ZR8L0X, then it is a completely useless phone.,the battery backup and screen quality of the phone are good. According to this range
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,Talo Mosuom,R300Z83BCAV2UK,Readmi a 1,the camera is also fine. If we look at the performance
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,Subodh kumar,R130ME1NWGGCRX,Budget friendly phone.,then it is not useless at all
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AE6PRC54EJZUTOB4OST65EPVDWIQ,Sayan Bhowmick,R2VNU6Q8UC18QX,Hi,but it is okay. I did not face any problem in calling. The phone starts lagging a lot while browsing or using shopping apps. If I give my opinion then this phone is good for parents.... If you want to buy this phone
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,Mayank Singh Solanki,R287H4PDFLWV5,Budget phone,then you should compare it with Poco C31
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,Nagendran,RITJUD5WP59UI,Good for the price. But ANDROID 12 is actually GO Edition.,for now there is not much difference in the price.
B0BBN3WF7V,6499.0,8999.0,28.0,4.0,7807.0,AH6I4SYUVW5GTDLCBTUE5673SHFQ,Kiran Garud,R3DKMHIJGPJH5H,Good budget phone,All is well but sim slot 🎰 damage
B0BDRVFDKP,569.0,1000.0,43.0,4.4,67259.0,AG44HJB2AMIVHAGQZ2WGWONERKCA,Prashant,R2A7MIUNOW8DOE,Fake Product,128GB SD Card is showing 134GBDon't buy this product
B0BDRVFDKP,569.0,1000.0,43.0,4.4,67259.0,AHL2FABQV6XAHZN547DN662X5RWA,Sumesh Sundararajan,R2FXP703540FR1,Costly but excellent quality,It was a bit costly but prouduct is of great quality. Could have been made little bit cheaper cost wise.
B0BDRVFDKP,569.0,1000.0,43.0,4.4,67259.0,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,S.k nahak,R1NOL0GE16P06G,Good for use,Fast and smooth
B0BDRVFDKP,569.0,1000.0,43.0,4.4,67259.0,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,Manish,R17WYXS17TYDER,Speed not as advertise,Speed is fast but not as advertise I get around read speed 70MB/s and write speed 30MB/s
B0BDRVFDKP,569.0,1000.0,43.0,4.4,67259.0,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,Jm,R2BMYAH01K8EG8,Good one,Good one
B0BDRVFDKP,569.0,1000.0,43.0,4.4,67259.0,AHEHKOZPPOVYL75KDU52PSBYDEFQ,amit nayak,R23IO3LHHG39H,It's ok,Product is ok.
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AFGHRQK34D54OXQCRGX5K3XTR66Q,Sumit Nath,R10I6UIAQIP9TN,Sumit Nath,Touch screen functions well .step counting is not that much accurate
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AHNRGHNIKN4JHV2RVCWX76B7ID6A,Aneesh Mohan,R2XEWWLV1LH7KX,For the price,heart beat sensor is quite accurate but i think spo2 and stress measurement are not that much accurate
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AGIBUP4ENAQTEYCKPWASWCUJ7YXA,Yogesh Badekar,R3J0MEY15WI71Z, it is a good purchase but can be better,The watch is great for the price. Most things work great. Has great battery life. As a dailywear
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AG5G6IU6RDTR24OHO3LSE24JCVEQ,Manisha,R3HJ0GBBBUGEJZ,Happy with product...,there's not much to worry about. It detects activity but that happens only after a considerable amount of time (20 minutes). One cannot change the activity detection sensitivity or time.The watch is not very intuitive to use. It's usually great and most features can be accessed easily but certain things take more clicks and taps than should be required in a compact device. So all the features are there
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AHWCNVY76F7IBUHM7EBJBMQV7KBQ,Nishtha Goel,R3TGTIJ54KHOL0,It's really smart with elegant design,but it takes a bit of time to find them.Sleep tracking is decent.Phone calls have good quality. People can hear your voice even if there is reasonable disturbance. If you answered through your phone and now want to switch to your watch
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AHGYR3ZSYI6EPPK3N6SJPQIP53FA,Sanjay,R21TUQZLYNGC0M,Amazing,you cannot do that. And you can only save at most 10 contacts. You cannot dial numbers. But the mic and speaker of the watch is goodAlso
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AHT76IZRPXLMCNSF377LTR6CNIPQ,RAJINDER SINGH,R1JSFOA0TD4S1A,Noise,a confusing thing is
B0B5LVS732,1898.0,4999.0,62.0,4.1,10689.0,AGFHRUWQ7C3KCBL6IKJ4BC3JSZKQ,Priyanka Chowdhury,R1KOD8YMT3FJ7I,All good,why does the watch not have audio alarms
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AE27UOZENYSWCQVQRRUQIV2ZM7VA,virender malhotra,R1BFOK13WV2QLM,Centre key,Phone is ok except middle button it’s a headache.  rest all is good battery lyf is about 10-12 hrs when fully charged
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AGMYSLV6NNOAYES25JDTJPCZY47A,Vikas kabra,R3H97FN1H50F7F,Nice phone,Superb battery life for more then 3 days
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AFHS33MWRQGSS64EETZJGCBWXXXA,Das,R1IY2IDRUJX5O5,Good for Exam preparing students,I bought this phone to use as a replacement of my smartphone for calling
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,Amazon Customer,R3BZ3W2KH0X1DQ,Battery runs out quickly,listening songs purposes.I didn't face any problem but the sound & its quality is somewhat low compared to normal smartphones. Song quality is not that good & not even bad but ok when listening through earphones.I only use it for receiving sms & calls & occassionally to listen songs & battery backup is very good that it lasts upto 7 days etc.. for 1 full charge.It would've been much better
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,Adv. Manish kotwani,R3GPO2WYK6ABG,Nokia trusted brand only needs to improve ringtone sound,if it included more alarm options than the limited 5 alarms
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AGPGDCCXPI3EACMNJKBCNT57DVFA,Vinod Jadhao,RCMFGYS1T27LL,best phone,stopwatch & timer.Overall
B09V2Q4QVQ,1299.0,1599.0,19.0,4.0,128311.0,AFPBMRYRSMD3PP3CBKLFF7EKOCXA,Priti tijare,R1D5OAMYO4526T,..,it's a good replacement of smartphone for me till now.
B09V12K8NT,1499.0,6990.0,79.0,3.9,21796.0,AGPBZBEFPFL64PWRZX32JSZUHDMA,Prasad Pavithran,R2CU03OULJTK2A,Ideal Product,This was indeed an ideal purchase. Good performance
B09V12K8NT,1499.0,6990.0,79.0,3.9,21796.0,AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,Pannalal singroli,R16MDWVEULVTGY,उपयोगी एवं संतोषजनक,up to the mark functionality at this price. Stable and Sturdy. Recommend. 👍🏻👍🏻👍🏻
B09V12K8NT,1499.0,6990.0,79.0,3.9,21796.0,AENLU2UJ3XK6A2ORODWSHIRNY7SQ,swarn,R17U7AO7GNBOX8,It is a good watch,Good for normal users.....Not for heavy users like daily activities.....Good looking on hand...App is not working properly some times
B09V12K8NT,1499.0,6990.0,79.0,3.9,21796.0,AFZ5LXQHEOBA4QWHTTF3TQNP7XIQ,Rekha H gohil,R2HES1EME0OXU4,Nice watch,The battery power is amazing 👍🏻
B09V12K8NT,1499.0,6990.0,79.0,3.9,21796.0,AGRWOS52HI6TPUBXFRJUH3M4Q6DQ,Vaibhav Sharma,RWYRMRDBVWYUO,Average,It's a good watch but the strap always comes out
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AFE54I72EV2YOL6POJCHHP3Q5NWA,Sunny J.,R2NB2K5XC70FKP,Good maybe okay,The quality is not upto mark for the price paid. Other brands offer good quality earphones with lesser price. But per my experience none of my earphones have lasted more than 1-1.5 years.Given that this is JBL
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AFKLES3QOCRLIMJWHPEJVGK4RX3Q,Praveen Pavitrhran,R3623Q21H3MKP6,Defective Product Delivered,lets see how long it lasts.Can someone build a earphone which lasts couple of years? I'll buy :)
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AFLBOY3G7HT3TAYCHSRFBXF7M2MQ,nitesh,R1XVC6NEYU3ZHV,Amazing Sound at Budget,I had purchased two units of same headset of which one was found to be defective. Since I was on travel I couldn't check the items immediately and by time I found item to be defective the return/ replacement window has elapsed.
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AF2NZ4L5OXBCMZZ742VSQGWU2F3A,Yadav,RNFY9ZYM6195O,Not for bass lover,Build Quality is average considering JBL a global brand providing u an amazing sounding earphone under 700. Highly recommended if u r a music lover.
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AF6562TF5CHMMJIIAO2TQPNYVMBQ,vansh gurjar,R3TUSIFSD4QCKJ,Best one,Sound quality is awesome but not bassMic is below averageIt come out from ears if you walk fastNot for game you can't hear footsteps of enemyReview after use of 4
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AGO6LBIRJDSVR7FW4BD5JS4OGLZA,Krishna,R22PD5EXXTFXP,Quality,5 earphones (c100si) 2 year experience
B01DEWVZ2C,599.0,999.0,40.0,4.1,192590.0,AHSO2XARBV6CWGPNXNBK3CJU7FBQ,Pantiphun Gonmei,R1LXC8W3AJAQ3I,Durability,Awesome product....but resolve its tangling issue please otherwise nice product
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AGOWF5LLDDKUJTPYF4WOO5RKT4JA,Vishnu VP,R2RDC6R09NZ0TZ,Get it with bundled discounts.,It's original price is not worth any praise so try to purchase on some card offers or other free bundles. The screen is not full HD but still offers good brightness and color accuracy. Speaker also sounds good enough. Front camera is not for selfies only for video calls but back camera produces satisfactory clicks for entry level. Battery backup is one of the best features of this device. Samsung softwares are all well optimised and my only complaint in this department is the pre-installed bloatwares. UI feels smooth enough and the mediatek processor coupled with 4GB RAM is well suited for daily normal usage. Games are not recommended. Biggest disadvantage of this device is it's in box charger which is only 7.75 watts (5v
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AGIJWXZQV3F5BX3NCSWDZVKK4RCQ,P S Agarwal,R16LV4RNJLN09N,Heating & Touch screen,1.55a) that takes about 3 hours for a decent charge.
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AFJH7QKP457YR2ZYLVCPSMM5SWHQ,Rajesh Kumar,R3RKDGFWWFXK6U,Buy for normal usage. NOT FOR CAMERA,Buy for normal usage. NOT FOR CAMERA
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AEUFJD6BX2IQCSBOKNA7MQFE7QKA,RAMA,R25FVBLAFKIAJU,The phone is a good device and I am happy with the purchase.,Bought for mom as she just want to use for calls. She is not a selfie or video person.Didnt want to go for Realme/Xiaomi(redmi/poco) products because of their support. This already comes with Android 12 and two year updates are assured.The display is really good. Not full HD screen though. Call quality is good.I wanted a smaller size but unfortunately
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AHCBFTWURJCUA25OV4KMXCRKG64A,Vaibhav saxena,R34P8ODO8FUBK6,Average quality.,the price doesnt fall under 10 for them.If you are buying for lots of photos/videos
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AFBJK7AC7CHF64YGGCYORLZKDJPA,Venu Singani,RWO7FXQAVPEXH,Exlent mobile,this is not the phone for you.If you want to use for call & do basic things like whatsapp and other things
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AFS3FJBEMAQT6KHZEAOPUHRCVQ7A,V Arumugaperumal,R1Y7NG3L23T92Q,Valueable buy,this would be a good phone for you.
B0BMGB3CH9,9499.0,11999.0,21.0,4.2,284.0,AFCWNR2KVRYPLSRP4RNLWZVM6TSA,HariBol ❤,R2ESL9C3ALANVE,A GOOD AND AFFORDABLE PRODUCT,This phone was bought for a first time smartphone user.  It was a good fit for the said user.  Thank you Samsung and Amazon.
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AH4OX4YZN7FYK5EGLIGSPL7V5GEA,Suleman saifi,R2RBF2BGJRO7H2,this is good product.,p tron neckband is good product. when it new so you have  feel some bad but after 1 month you feel better sound and bass. so product is very good .must purchase.
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AF3P7GAMRCSCUNVGINN76GPSEFFA,Nidhin Nair,R1OF0G9O7Z6VSU,Too much bass for my liking😅,Good bass and sound quality. Nice one doesnot pain the ear too much
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AEDMNVL5UD34C7NFQD5HN32ALFZQ,RAHUL MEHRA,R30F23SQTDLJPU,A good deal under Rs.800/-,It is a good product under Rs.700/- but battery backup could be more efficient. If have a habit of playing song during travelling on bike approx 2-3 hrs and attend frequent voice calling in a day then its battery goes down in next day
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AHLYJZWIMC42O7FTHBOSUFOXBTMQ,Uroosa sayed,R12OJO04IKVP5R,Worth the price,you feel I should recharge it now otherwise I will have to survive on without Bluetooth calling feature.But overall I would like to say it is a good deal in this price.
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AEOT3342QESRJ6Y53VNRADPFKTXA,Asish sahu,R1EYIK2EGG3W2H,Itam damage,I was using ptron Bluetooth headphones earlier....they were also great and worth the price.....again back to same brand.....this one is better than previous....sound quality 5/5.... Bass quality 4/5 noise cancellation 4/5
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AGGYPM6XG63MKRNTABSKYFJZNJLQ,Ayush T.,R2B5VJALJVQ8RD,Le skte hain,Old and damage product
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AFSWPIVS5VSLL7M2YWCUFUSLJWJQ,yamuna y,R10QDJFCO17945,Nice product👍👍,Good as price
B08D77XZX5,599.0,2499.0,76.0,3.9,58162.0,AF6JRCF4K24OBBTF456CIYJKFYRQ,Basavaraj,R23VI41K9DE8OJ,Nice,Very gud at this price range 👌 👍 superb
B09XB8GFBQ,8999.0,11999.0,25.0,4.0,12796.0,AFIJZPIDNQJFJUO46X7TVPBDYSCQ,Mahantesh,R98JKKNCSM7B5,Good.,Camera and display is very poor quality and battery 🔋 is very good nothing bad
B09XB8GFBQ,8999.0,11999.0,25.0,4.0,12796.0,AHIQL236HODJPRW5A5IGB34PXVDQ,Gaurav Chaubey,R38O9HQOE1G03B,Best at the price,Nice phone at reasonable price.
B09XB8GFBQ,8999.0,11999.0,25.0,4.0,12796.0,AEDWWKMEJES5SUY5QRGMWWMM7CWA,Kavya Singh,R1LK91F22JFZ41,ठीक-ठाक hai ☺️,Theek hai 🥰
B07WG8PDCW,349.0,1299.0,73.0,4.0,14282.0,AEIYWH2ASVIR6LTJ2JBXPQLOUYNA,Rakesh Roshan,R3HLDGIDF7PO8C,Good,Had used Ptron earphones earlier. So wanted to tried this one. And it's good
B07WG8PDCW,349.0,1299.0,73.0,4.0,14282.0,AEYBIV3UZ3VQECGKV6QRO7PLR2EA,Kani,R2FBEQYGE0TH2P,Good product,Newly purchased. Not yet used. But looks good and worth for money
B07WG8PDCW,349.0,1299.0,73.0,4.0,14282.0,AHEAYHNW5FVLH6XD7RRKIG32OUCA,Amazon Customer,R81L413HRWD8B,Charging well but build quality could be better,Charging well but build quality could be better
B07WG8PDCW,349.0,1299.0,73.0,4.0,14282.0,AH32CT6EKUDWLGELKZDK4TEUWZRQ,Cheekoti Rameshwara murthy,R38GLLZ84DSEWS,Good quality product,this product working fine....
B07WG8PDCW,349.0,1299.0,73.0,4.0,14282.0,AG4ELQEFRPWHH2ADRUMUJW6XP7JQ,Durvesh Sawant,R3RK45ISPYVM54,Good Purchase,Good Purchase for 300 Rs
B07WG8PDCW,349.0,1299.0,73.0,4.0,14282.0,AEVHROK7EARG7XEZSSNEJNP6DPEQ,Wilson Rodrigues,R125MD72MJH9VN,Built quality could have been better,its has 1 type C and 2 Regular Ports for Charging with Good Speed and Also Looks Good
B07GPXXNNG,349.0,999.0,65.0,4.1,363713.0,AF4MVO4JNFDEPWFKZO62OAJKRIWA,tarun kumar,R2DD2M5YARW7R2,Best value for money,The sound quality of this earphone are really good. The bass part was also good. I only found the noise cancellation was not what I expected. It could be much better. Finally
B07GPXXNNG,349.0,999.0,65.0,4.1,363713.0,AHVPAXEWPATRASBKHOBI2I3VRLGQ,mahesh radheshyam tawari,R2M9ZYNGGV1ZLN,HEAD PHONE POUCH NOT RECEIVED,I can say its a good value for money.
B07GPXXNNG,349.0,999.0,65.0,4.1,363713.0,AE47PRQCNT3YFSESBLAJOH6MSCFA,Blackspade,RNWNTRNLSJWSB,Overall good in this pricerange,At this purchase
B07GPXXNNG,349.0,999.0,65.0,4.1,363713.0,AGUOSXCR3PDNC2K4X7O7QNRGPAWQ,Manoj Kumar,R3BJBPNI2XP8HF,It's not working in my Phone properly Plz help me in exchange or return,i did'nt received head phone pouch to keep my head phones safe... it disappointed me
